nces_school_id,event_id,event_label,affected_graduation_year,pre_graduation_years,n_pre_years_available,pre_years_available,pre_enrollment,pre_grade12_enrollment,pre_frl_share,pre_black_share,pre_hispanic_share,pre_teacher_fte,pre_student_teacher_ratio,pre_locale
220005702033,2005_katrina_rita,2005 Katrina/Rita,2006,"2002,2003,2004,2005",0,,,,,,,,,
220005702034,2005_katrina_rita,2005 Katrina/Rita,2006,"2002,2003,2004,2005",0,,,,,,,,,
220005702035,2005_katrina_rita,2005 Katrina/Rita,2006,"2002,2003,2004,2005",0,,,,,,,,,
220005702036,2005_katrina_rita,2005 Katrina/Rita,2006,"2002,2003,2004,2005",0,,,,,,,,,
220005702038,2005_katrina_rita,2005 Katrina/Rita,2006,"2002,2003,2004,2005",0,,,,,,,,,
220005702082,2005_katrina_rita,2005 Katrina/Rita,2006,"2002,2003,2004,2005",0,,,,,,,,,
220006000024,2005_katrina_rita,2005 Katrina/Rita,2006,"2002,2003,2004,2005",4,"2002,2003,2004,2005",327.75,18.0,0.3885676137205189,0.0206557776353727,0.01286809384194178,22.75,14.411561264822133,7
220006000025,2005_katrina_rita,2005 Katrina/Rita,2006,"2002,2003,2004,2005",4,"2002,2003,2004,2005",379.75,19.75,0.5680578749823266,0.0,0.0052722640749558475,31.375,12.105926779313876,7
220006000026,2005_katrina_rita,2005 Katrina/Rita,2006,"2002,2003,2004,2005",4,"2002,2003,2004,2005",604.0,,0.6177197327436552,0.24612836477797903,0.007468254589922287,39.0,15.489802631578948,7
220006000027,2005_katrina_rita,2005 Katrina/Rita,2006,"2002,2003,2004,2005",4,"2002,2003,2004,2005",318.25,67.0,0.33523798043381886,0.2472023704894494,0.003149644763316202,23.25,13.691287878787879,7
220006000028,2005_katrina_rita,2005 Katrina/Rita,2006,"2002,2003,2004,2005",4,"2002,2003,2004,2005",625.5,,0.7321634713634252,0.3113723494176586,0.018338112573262195,47.25,13.242180272895467,6
220006000029,2005_katrina_rita,2005 Katrina/Rita,2006,"2002,2003,2004,2005",4,"2002,2003,2004,2005",334.0,69.0,0.519818267177977,0.34068906918821595,0.011911861113818844,27.875,12.000453109025003,6
220006000030,2005_katrina_rita,2005 Katrina/Rita,2006,"2002,2003,2004,2005",4,"2002,2003,2004,2005",435.75,,0.6763849515661834,0.34342509535085575,0.02750369916526111,34.3,12.711397058823529,6
220006000031,2005_katrina_rita,2005 Katrina/Rita,2006,"2002,2003,2004,2005",4,"2002,2003,2004,2005",392.5,,0.6622682118862084,0.4148018585200249,0.001902398676592225,31.0,12.6794477028348,7
220006000032,2005_katrina_rita,2005 Katrina/Rita,2006,"2002,2003,2004,2005",4,"2002,2003,2004,2005",263.75,32.25,0.5189334475048761,0.38328605917891634,0.004750011892869036,21.125,12.489969380213283,7
220006000033,2005_katrina_rita,2005 Katrina/Rita,2006,"2002,2003,2004,2005",4,"2002,2003,2004,2005",324.75,18.0,0.6649087850275011,0.03693293959812188,0.005220837171870025,25.75,12.601923076923077,7
220006001037,2005_katrina_rita,2005 Katrina/Rita,2006,"2002,2003,2004,2005",4,"2002,2003,2004,2005",27.0,0.25,0.761491935483871,0.5084677419354839,0.044870071684587814,8.75,3.0,6
220006001049,2005_katrina_rita,2005 Katrina/Rita,2006,"2002,2003,2004,2005",4,"2002,2003,2004,2005",280.0,,0.5143353139195703,0.23068529480615088,0.005358667625828349,19.75,14.17565789473684,7
220006002131,2005_katrina_rita,2005 Katrina/Rita,2006,"2002,2003,2004,2005",0,,,,,,,,,
220006002134,2005_katrina_rita,2005 Katrina/Rita,2006,"2002,2003,2004,2005",0,,,,,,,,,
220009000034,2005_katrina_rita,2005 Katrina/Rita,2006,"2002,2003,2004,2005",4,"2002,2003,2004,2005",600.0,,0.7044662683275236,0.4323637538493694,0.08273615416073121,40.7,14.745740899620053,4
220009000035,2005_katrina_rita,2005 Katrina/Rita,2006,"2002,2003,2004,2005",4,"2002,2003,2004,2005",599.75,,0.9031343281536964,0.8998611223408803,0.0049523492755488615,51.0,11.780135690639893,8
220009000036,2005_katrina_rita,2005 Katrina/Rita,2006,"2002,2003,2004,2005",4,"2002,2003,2004,2005",533.0,103.0,0.7506491071606143,0.8848769199843136,0.0039503444021795,47.325,11.215183299588452,4
220009000037,2005_katrina_rita,2005 Katrina/Rita,2006,"2002,2003,2004,2005",4,"2002,2003,2004,2005",713.0,,0.3238844523165468,0.19945427130182086,0.03934658198882626,41.825,17.02181758016727,4
220009000038,2005_katrina_rita,2005 Katrina/Rita,2006,"2002,2003,2004,2005",4,"2002,2003,2004,2005",1139.25,256.5,0.27184602081309084,0.2883675514531129,0.028249974357978443,75.3,15.068150674853847,4
220009000039,2005_katrina_rita,2005 Katrina/Rita,2006,"2002,2003,2004,2005",4,"2002,2003,2004,2005",672.25,,0.297817590870877,0.03941926939788988,0.01408081787673421,39.375,17.072993752028562,4
220009000040,2005_katrina_rita,2005 Katrina/Rita,2006,"2002,2003,2004,2005",4,"2002,2003,2004,2005",573.25,,0.6024379160612056,0.4520474274024346,0.04857567143392546,40.2,14.310988833517904,4
220009000041,2005_katrina_rita,2005 Katrina/Rita,2006,"2002,2003,2004,2005",4,"2002,2003,2004,2005",680.75,,0.6912030895955151,0.500447797196387,0.08691786069304198,52.825,12.899168781492516,4
220009000042,2005_katrina_rita,2005 Katrina/Rita,2006,"2002,2003,2004,2005",4,"2002,2003,2004,2005",407.0,,0.8936244725716032,0.8997568554964401,0.011648207997900534,36.5,11.474604275876247,4
220009000044,2005_katrina_rita,2005 Katrina/Rita,2006,"2002,2003,2004,2005",4,"2002,2003,2004,2005",537.5,,0.22724861461039883,0.13787134800499556,0.02143528170084813,32.0,16.826984126984126,4
220009000045,2005_katrina_rita,2005 Katrina/Rita,2006,"2002,2003,2004,2005",4,"2002,2003,2004,2005",552.25,,0.4437093459468163,0.2007420759785848,0.016573519717793528,36.825,14.997137889327322,8
220009000046,2005_katrina_rita,2005 Katrina/Rita,2006,"2002,2003,2004,2005",4,"2002,2003,2004,2005",1486.75,353.5,0.18245650036705857,0.09909540099764028,0.008763874787445829,90.6,16.413367519459293,4
220009000047,2005_katrina_rita,2005 Katrina/Rita,2006,"2002,2003,2004,2005",4,"2002,2003,2004,2005",483.0,,0.9226813908163618,0.9457004478657718,0.01586672457355022,41.25,11.601526130873957,4
220009000275,2005_katrina_rita,2005 Katrina/Rita,2006,"2002,2003,2004,2005",4,"2002,2003,2004,2005",164.0,4.25,0.6475166410650282,0.5658004778972521,0.005779569892473118,23.0,7.247541931752458,8
220009000462,2005_katrina_rita,2005 Katrina/Rita,2006,"2002,2003,2004,2005",4,"2002,2003,2004,2005",973.25,,0.42627376913194287,0.1353727353548627,0.07038062924901653,64.25,15.1537841191067,4
220009000463,2005_katrina_rita,2005 Katrina/Rita,2006,"2002,2003,2004,2005",4,"2002,2003,2004,2005",789.5,,0.21790133841424228,0.10231175550664631,0.03378832015353368,50.175,15.730657436649247,4
220009001501,2005_katrina_rita,2005 Katrina/Rita,2006,"2002,2003,2004,2005",4,"2002,2003,2004,2005",95.75,,0.49788648249269807,0.9660573071195206,0.015600431765968991,0.0,,4
220009001540,2005_katrina_rita,2005 Katrina/Rita,2006,"2002,2003,2004,2005",3,"2003,2004,2005",811.3333333333334,,0.3883337483026263,0.2402081626931053,0.026404464555995946,51.56666666666666,15.734153498047517,4
220009001541,2005_katrina_rita,2005 Katrina/Rita,2006,"2002,2003,2004,2005",3,"2003,2004,2005",1087.6666666666667,181.66666666666666,0.1698704714236862,0.17310308323453794,0.025240653703370603,64.89999999999999,16.776086236612553,8
220009001862,2005_katrina_rita,2005 Katrina/Rita,2006,"2002,2003,2004,2005",4,"2002,2003,2004,2005",701.75,,0.39413378776935115,0.05598975261827374,0.019904247421853056,43.575,16.11314998523472,4
220009001863,2005_katrina_rita,2005 Katrina/Rita,2006,"2002,2003,2004,2005",4,"2002,2003,2004,2005",995.25,,0.30025873092863065,0.003991499551489667,0.004728962678333325,66.25,15.0266317016317,8
220009001976,2005_katrina_rita,2005 Katrina/Rita,2006,"2002,2003,2004,2005",4,"2002,2003,2004,2005",878.0,,0.3440514840584254,0.15128076199777057,0.02308399687083898,54.7,16.014474068133026,4
220009001977,2005_katrina_rita,2005 Katrina/Rita,2006,"2002,2003,2004,2005",4,"2002,2003,2004,2005",700.75,,0.5154476806557803,0.23356889933224553,0.013928934519785547,44.975,15.591361520523648,8
220009002076,2005_katrina_rita,2005 Katrina/Rita,2006,"2002,2003,2004,2005",0,,,,,,,,,
220009002081,2005_katrina_rita,2005 Katrina/Rita,2006,"2002,2003,2004,2005",0,,,,,,,,,
220009002164,2005_katrina_rita,2005 Katrina/Rita,2006,"2002,2003,2004,2005",0,,,,,,,,,
220009002167,2005_katrina_rita,2005 Katrina/Rita,2006,"2002,2003,2004,2005",0,,,,,,,,,
220009002262,2005_katrina_rita,2005 Katrina/Rita,2006,"2002,2003,2004,2005",0,,,,,,,,,
220009002269,2005_katrina_rita,2005 Katrina/Rita,2006,"2002,2003,2004,2005",0,,,,,,,,,
220009002279,2005_katrina_rita,2005 Katrina/Rita,2006,"2002,2003,2004,2005",0,,,,,,,,,
220009002326,2005_katrina_rita,2005 Katrina/Rita,2006,"2002,2003,2004,2005",0,,,,,,,,,
220012000048,2005_katrina_rita,2005 Katrina/Rita,2006,"2002,2003,2004,2005",4,"2002,2003,2004,2005",1164.75,198.5,0.484656131217843,0.3872100840520456,0.006434022683947427,79.875,14.638607098442776,7
220012000050,2005_katrina_rita,2005 Katrina/Rita,2006,"2002,2003,2004,2005",4,"2002,2003,2004,2005",218.75,,0.9045506065429177,0.9197740120751183,0.015871210620618456,17.325,12.708149509803922,7
220012000051,2005_katrina_rita,2005 Katrina/Rita,2006,"2002,2003,2004,2005",4,"2002,2003,2004,2005",321.25,,0.8761168877064394,0.9466668942163021,0.017544781509498775,26.650000000000002,12.074719254072045,7
220012000052,2005_katrina_rita,2005 Katrina/Rita,2006,"2002,2003,2004,2005",4,"2002,2003,2004,2005",440.25,,0.7245417148060306,0.44981633330882703,0.014852644782607703,27.525,16.005047303777413,7
220012000053,2005_katrina_rita,2005 Katrina/Rita,2006,"2002,2003,2004,2005",4,"2002,2003,2004,2005",442.0,,0.8067881831195187,0.6498739196020873,0.016413633851561932,29.65,15.049341234511655,7
220012000054,2005_katrina_rita,2005 Katrina/Rita,2006,"2002,2003,2004,2005",4,"2002,2003,2004,2005",354.5,,0.6269475920679887,0.538058614762708,0.0,26.3,13.569837410354653,7
220012000055,2005_katrina_rita,2005 Katrina/Rita,2006,"2002,2003,2004,2005",4,"2002,2003,2004,2005",439.0,,0.6779150078615319,0.6010444098345168,0.005141361324516405,32.1,13.684320662227154,7
220012000056,2005_katrina_rita,2005 Katrina/Rita,2006,"2002,2003,2004,2005",4,"2002,2003,2004,2005",367.5,,0.45370427166896876,0.0,0.002050587032556645,23.5,15.724553779553778,6
220012000057,2005_katrina_rita,2005 Katrina/Rita,2006,"2002,2003,2004,2005",4,"2002,2003,2004,2005",524.75,,0.48871400364655926,0.0023982943972837645,0.004845456418403607,34.425,15.327692225159897,6
220012000833,2005_katrina_rita,2005 Katrina/Rita,2006,"2002,2003,2004,2005",1,2002,,,,,,,,
220012001696,2005_katrina_rita,2005 Katrina/Rita,2006,"2002,2003,2004,2005",4,"2002,2003,2004,2005",202.25,,0.5283578143686052,0.0014204545454545455,0.015044493421270672,14.55,14.061836928503595,7
220012002118,2005_katrina_rita,2005 Katrina/Rita,2006,"2002,2003,2004,2005",0,,,,,,,,,
220012002191,2005_katrina_rita,2005 Katrina/Rita,2006,"2002,2003,2004,2005",0,,,,,,,,,
220012002271,2005_katrina_rita,2005 Katrina/Rita,2006,"2002,2003,2004,2005",0,,,,,,,,,
220012500351,2005_katrina_rita,2005 Katrina/Rita,2006,"2002,2003,2004,2005",0,,,,,,,,,
220012500363,2005_katrina_rita,2005 Katrina/Rita,2006,"2002,2003,2004,2005",0,,,,,,,,,
220012500364,2005_katrina_rita,2005 Katrina/Rita,2006,"2002,2003,2004,2005",0,,,,,,,,,
220012500433,2005_katrina_rita,2005 Katrina/Rita,2006,"2002,2003,2004,2005",0,,,,,,,,,
220012502090,2005_katrina_rita,2005 Katrina/Rita,2006,"2002,2003,2004,2005",0,,,,,,,,,
220012502098,2005_katrina_rita,2005 Katrina/Rita,2006,"2002,2003,2004,2005",0,,,,,,,,,
220012502169,2005_katrina_rita,2005 Katrina/Rita,2006,"2002,2003,2004,2005",0,,,,,,,,,
220012602058,2005_katrina_rita,2005 Katrina/Rita,2006,"2002,2003,2004,2005",0,,,,,,,,,
220012700872,2005_katrina_rita,2005 Katrina/Rita,2006,"2002,2003,2004,2005",0,,,,,,,,,
220012702159,2005_katrina_rita,2005 Katrina/Rita,2006,"2002,2003,2004,2005",0,,,,,,,,,
220012802041,2005_katrina_rita,2005 Katrina/Rita,2006,"2002,2003,2004,2005",0,,,,,,,,,
220012802155,2005_katrina_rita,2005 Katrina/Rita,2006,"2002,2003,2004,2005",0,,,,,,,,,
220012802341,2005_katrina_rita,2005 Katrina/Rita,2006,"2002,2003,2004,2005",0,,,,,,,,,
220012802352,2005_katrina_rita,2005 Katrina/Rita,2006,"2002,2003,2004,2005",0,,,,,,,,,
220012900976,2005_katrina_rita,2005 Katrina/Rita,2006,"2002,2003,2004,2005",0,,,,,,,,,
220012902154,2005_katrina_rita,2005 Katrina/Rita,2006,"2002,2003,2004,2005",0,,,,,,,,,
220013000979,2005_katrina_rita,2005 Katrina/Rita,2006,"2002,2003,2004,2005",0,,,,,,,,,
220013002187,2005_katrina_rita,2005 Katrina/Rita,2006,"2002,2003,2004,2005",0,,,,,,,,,
220013100389,2005_katrina_rita,2005 Katrina/Rita,2006,"2002,2003,2004,2005",0,,,,,,,,,
220013102054,2005_katrina_rita,2005 Katrina/Rita,2006,"2002,2003,2004,2005",0,,,,,,,,,
220013102103,2005_katrina_rita,2005 Katrina/Rita,2006,"2002,2003,2004,2005",0,,,,,,,,,
220013202068,2005_katrina_rita,2005 Katrina/Rita,2006,"2002,2003,2004,2005",0,,,,,,,,,
220013202094,2005_katrina_rita,2005 Katrina/Rita,2006,"2002,2003,2004,2005",0,,,,,,,,,
220013202334,2005_katrina_rita,2005 Katrina/Rita,2006,"2002,2003,2004,2005",0,,,,,,,,,
220013202337,2005_katrina_rita,2005 Katrina/Rita,2006,"2002,2003,2004,2005",0,,,,,,,,,
220013302071,2005_katrina_rita,2005 Katrina/Rita,2006,"2002,2003,2004,2005",0,,,,,,,,,
220013302108,2005_katrina_rita,2005 Katrina/Rita,2006,"2002,2003,2004,2005",0,,,,,,,,,
220013401644,2005_katrina_rita,2005 Katrina/Rita,2006,"2002,2003,2004,2005",0,,,,,,,,,
220013401656,2005_katrina_rita,2005 Katrina/Rita,2006,"2002,2003,2004,2005",0,,,,,,,,,
220013402247,2005_katrina_rita,2005 Katrina/Rita,2006,"2002,2003,2004,2005",0,,,,,,,,,
220013502067,2005_katrina_rita,2005 Katrina/Rita,2006,"2002,2003,2004,2005",0,,,,,,,,,
220013502161,2005_katrina_rita,2005 Katrina/Rita,2006,"2002,2003,2004,2005",0,,,,,,,,,
220013600370,2005_katrina_rita,2005 Katrina/Rita,2006,"2002,2003,2004,2005",0,,,,,,,,,
220013600377,2005_katrina_rita,2005 Katrina/Rita,2006,"2002,2003,2004,2005",0,,,,,,,,,
220013600391,2005_katrina_rita,2005 Katrina/Rita,2006,"2002,2003,2004,2005",0,,,,,,,,,
220013600415,2005_katrina_rita,2005 Katrina/Rita,2006,"2002,2003,2004,2005",0,,,,,,,,,
220013602002,2005_katrina_rita,2005 Katrina/Rita,2006,"2002,2003,2004,2005",0,,,,,,,,,
220013602243,2005_katrina_rita,2005 Katrina/Rita,2006,"2002,2003,2004,2005",0,,,,,,,,,
220013702084,2005_katrina_rita,2005 Katrina/Rita,2006,"2002,2003,2004,2005",0,,,,,,,,,
220013702242,2005_katrina_rita,2005 Katrina/Rita,2006,"2002,2003,2004,2005",0,,,,,,,,,
220013802070,2005_katrina_rita,2005 Katrina/Rita,2006,"2002,2003,2004,2005",0,,,,,,,,,
220013802206,2005_katrina_rita,2005 Katrina/Rita,2006,"2002,2003,2004,2005",0,,,,,,,,,
220013902088,2005_katrina_rita,2005 Katrina/Rita,2006,"2002,2003,2004,2005",0,,,,,,,,,
220014002077,2005_katrina_rita,2005 Katrina/Rita,2006,"2002,2003,2004,2005",0,,,,,,,,,
220014002192,2005_katrina_rita,2005 Katrina/Rita,2006,"2002,2003,2004,2005",0,,,,,,,,,
220014102278,2005_katrina_rita,2005 Katrina/Rita,2006,"2002,2003,2004,2005",0,,,,,,,,,
220014102367,2005_katrina_rita,2005 Katrina/Rita,2006,"2002,2003,2004,2005",0,,,,,,,,,
220014200175,2005_katrina_rita,2005 Katrina/Rita,2006,"2002,2003,2004,2005",0,,,,,,,,,
220014300369,2005_katrina_rita,2005 Katrina/Rita,2006,"2002,2003,2004,2005",0,,,,,,,,,
220014402283,2005_katrina_rita,2005 Katrina/Rita,2006,"2002,2003,2004,2005",0,,,,,,,,,
220014502266,2005_katrina_rita,2005 Katrina/Rita,2006,"2002,2003,2004,2005",0,,,,,,,,,
220014602282,2005_katrina_rita,2005 Katrina/Rita,2006,"2002,2003,2004,2005",0,,,,,,,,,
220014702257,2005_katrina_rita,2005 Katrina/Rita,2006,"2002,2003,2004,2005",0,,,,,,,,,
220014802267,2005_katrina_rita,2005 Katrina/Rita,2006,"2002,2003,2004,2005",0,,,,,,,,,
220014802320,2005_katrina_rita,2005 Katrina/Rita,2006,"2002,2003,2004,2005",0,,,,,,,,,
220014900174,2005_katrina_rita,2005 Katrina/Rita,2006,"2002,2003,2004,2005",0,,,,,,,,,
220015000061,2005_katrina_rita,2005 Katrina/Rita,2006,"2002,2003,2004,2005",4,"2002,2003,2004,2005",518.5,,0.9358244663016277,0.6792864162609082,0.0028645767253903847,34.375,15.182804574285305,7
220015000062,2005_katrina_rita,2005 Katrina/Rita,2006,"2002,2003,2004,2005",4,"2002,2003,2004,2005",424.5,,0.8363623632575636,0.6452971135756072,0.012913340982176212,25.5,16.6919806763285,6
220015000063,2005_katrina_rita,2005 Katrina/Rita,2006,"2002,2003,2004,2005",4,"2002,2003,2004,2005",583.0,117.25,0.6180607333194277,0.4191023744868179,0.005825213222907261,30.625,19.216873298306034,6
220015000064,2005_katrina_rita,2005 Katrina/Rita,2006,"2002,2003,2004,2005",4,"2002,2003,2004,2005",411.25,,0.9000304703406408,0.5785759015187155,0.009193559690692583,29.125,14.221746031746031,7
220015000069,2005_katrina_rita,2005 Katrina/Rita,2006,"2002,2003,2004,2005",4,"2002,2003,2004,2005",609.5,,0.7199553777583477,0.13884147323976687,0.006188244011472219,34.625,17.657650440313112,7
220015000071,2005_katrina_rita,2005 Katrina/Rita,2006,"2002,2003,2004,2005",4,"2002,2003,2004,2005",427.25,,0.8157150461533874,0.4475370896641135,0.005878419635478131,25.25,17.134999999999998,7
220015000072,2005_katrina_rita,2005 Katrina/Rita,2006,"2002,2003,2004,2005",4,"2002,2003,2004,2005",663.75,,0.8926905511854419,0.5369248281335395,0.005646386966665482,40.625,16.3885599224119,6
220015000073,2005_katrina_rita,2005 Katrina/Rita,2006,"2002,2003,2004,2005",4,"2002,2003,2004,2005",672.25,144.0,0.5925591149142695,0.36759799892255474,0.004048838562890846,39.525,17.04449067463859,6
220015000074,2005_katrina_rita,2005 Katrina/Rita,2006,"2002,2003,2004,2005",4,"2002,2003,2004,2005",588.5,,0.8202474488262606,0.3792613034860545,0.006394752113384594,29.875,19.829220085470084,7
220015000075,2005_katrina_rita,2005 Katrina/Rita,2006,"2002,2003,2004,2005",4,"2002,2003,2004,2005",534.0,114.0,0.6178243122902394,0.3453166708675046,0.0014551907719609584,29.375,18.23672064164649,7
220015000076,2005_katrina_rita,2005 Katrina/Rita,2006,"2002,2003,2004,2005",4,"2002,2003,2004,2005",487.75,,0.8107661177487127,0.3810203271478282,0.007697160112023321,30.1,16.21883063570256,7
220015000077,2005_katrina_rita,2005 Katrina/Rita,2006,"2002,2003,2004,2005",4,"2002,2003,2004,2005",524.0,,0.8288417260489678,0.4178119343236541,0.0033245200794542054,32.75,16.02311540451958,7
220015001056,2005_katrina_rita,2005 Katrina/Rita,2006,"2002,2003,2004,2005",4,"2002,2003,2004,2005",0.0,0.0,,,,2.8333333333333335,,6
220015001378,2005_katrina_rita,2005 Katrina/Rita,2006,"2002,2003,2004,2005",4,"2002,2003,2004,2005",221.0,33.0,0.6880850540086768,0.21784408548403306,0.0041499643410471436,14.05,16.31749148527134,7
220015002107,2005_katrina_rita,2005 Katrina/Rita,2006,"2002,2003,2004,2005",0,,,,,,,,,
220015002179,2005_katrina_rita,2005 Katrina/Rita,2006,"2002,2003,2004,2005",0,,,,,,,,,
220015101195,2005_katrina_rita,2005 Katrina/Rita,2006,"2002,2003,2004,2005",0,,,,,,,,,
220015202297,2005_katrina_rita,2005 Katrina/Rita,2006,"2002,2003,2004,2005",0,,,,,,,,,
220015302300,2005_katrina_rita,2005 Katrina/Rita,2006,"2002,2003,2004,2005",0,,,,,,,,,
220015401800,2005_katrina_rita,2005 Katrina/Rita,2006,"2002,2003,2004,2005",0,,,,,,,,,
220015500917,2005_katrina_rita,2005 Katrina/Rita,2006,"2002,2003,2004,2005",0,,,,,,,,,
220015502018,2005_katrina_rita,2005 Katrina/Rita,2006,"2002,2003,2004,2005",0,,,,,,,,,
220015502021,2005_katrina_rita,2005 Katrina/Rita,2006,"2002,2003,2004,2005",0,,,,,,,,,
220015502264,2005_katrina_rita,2005 Katrina/Rita,2006,"2002,2003,2004,2005",0,,,,,,,,,
220015502323,2005_katrina_rita,2005 Katrina/Rita,2006,"2002,2003,2004,2005",0,,,,,,,,,
220015502376,2005_katrina_rita,2005 Katrina/Rita,2006,"2002,2003,2004,2005",0,,,,,,,,,
220015602270,2005_katrina_rita,2005 Katrina/Rita,2006,"2002,2003,2004,2005",0,,,,,,,,,
220015702322,2005_katrina_rita,2005 Katrina/Rita,2006,"2002,2003,2004,2005",0,,,,,,,,,
220015802319,2005_katrina_rita,2005 Katrina/Rita,2006,"2002,2003,2004,2005",0,,,,,,,,,
220015902331,2005_katrina_rita,2005 Katrina/Rita,2006,"2002,2003,2004,2005",0,,,,,,,,,
220016002327,2005_katrina_rita,2005 Katrina/Rita,2006,"2002,2003,2004,2005",0,,,,,,,,,
220016100946,2005_katrina_rita,2005 Katrina/Rita,2006,"2002,2003,2004,2005",0,,,,,,,,,
220016102362,2005_katrina_rita,2005 Katrina/Rita,2006,"2002,2003,2004,2005",0,,,,,,,,,
220016202062,2005_katrina_rita,2005 Katrina/Rita,2006,"2002,2003,2004,2005",0,,,,,,,,,
220016302349,2005_katrina_rita,2005 Katrina/Rita,2006,"2002,2003,2004,2005",0,,,,,,,,,
220016302388,2005_katrina_rita,2005 Katrina/Rita,2006,"2002,2003,2004,2005",0,,,,,,,,,
220016402020,2005_katrina_rita,2005 Katrina/Rita,2006,"2002,2003,2004,2005",0,,,,,,,,,
220016500928,2005_katrina_rita,2005 Katrina/Rita,2006,"2002,2003,2004,2005",0,,,,,,,,,
220016602348,2005_katrina_rita,2005 Katrina/Rita,2006,"2002,2003,2004,2005",0,,,,,,,,,
220016702340,2005_katrina_rita,2005 Katrina/Rita,2006,"2002,2003,2004,2005",0,,,,,,,,,
220016802371,2005_katrina_rita,2005 Katrina/Rita,2006,"2002,2003,2004,2005",0,,,,,,,,,
220016902354,2005_katrina_rita,2005 Katrina/Rita,2006,"2002,2003,2004,2005",0,,,,,,,,,
220017002375,2005_katrina_rita,2005 Katrina/Rita,2006,"2002,2003,2004,2005",0,,,,,,,,,
220017102357,2005_katrina_rita,2005 Katrina/Rita,2006,"2002,2003,2004,2005",0,,,,,,,,,
220017202361,2005_katrina_rita,2005 Katrina/Rita,2006,"2002,2003,2004,2005",0,,,,,,,,,
220017202395,2005_katrina_rita,2005 Katrina/Rita,2006,"2002,2003,2004,2005",0,,,,,,,,,
220017302370,2005_katrina_rita,2005 Katrina/Rita,2006,"2002,2003,2004,2005",0,,,,,,,,,
220017402366,2005_katrina_rita,2005 Katrina/Rita,2006,"2002,2003,2004,2005",0,,,,,,,,,
220017502383,2005_katrina_rita,2005 Katrina/Rita,2006,"2002,2003,2004,2005",0,,,,,,,,,
220017502391,2005_katrina_rita,2005 Katrina/Rita,2006,"2002,2003,2004,2005",0,,,,,,,,,
220017502403,2005_katrina_rita,2005 Katrina/Rita,2006,"2002,2003,2004,2005",0,,,,,,,,,
220017602397,2005_katrina_rita,2005 Katrina/Rita,2006,"2002,2003,2004,2005",0,,,,,,,,,
220017702392,2005_katrina_rita,2005 Katrina/Rita,2006,"2002,2003,2004,2005",0,,,,,,,,,
220017702396,2005_katrina_rita,2005 Katrina/Rita,2006,"2002,2003,2004,2005",0,,,,,,,,,
